frame,timestamp,track_id,class_name,bev_x,bev_y,speed_mps,heading_deg,acc_mps2,risk_index
2883,2026-07-23T16:45:28.817148,383,car,7.9474,4.1555,1.1494,76.6286,0.1767,0.0
2884,2026-07-23T16:45:29.090216,384,car,9.2379,2.7094,0.0302,69.6998,-0.0281,0.0
2884,2026-07-23T16:45:29.090216,389,pedestrian,14.2947,13.585,0.0242,178.872,0.0148,0.0
2884,2026-07-23T16:45:29.090216,402,car,6.4007,2.7046,0.5021,35.347,0.2084,0.0
2884,2026-07-23T16:45:29.090216,405,car,6.1021,1.3203,0.4641,63.9174,0.2554,0.0
2884,2026-07-23T16:45:29.090216,533,car,3.9953,-1.4332,0.5013,93.4916,0.2057,0.0
2884,2026-07-23T16:45:29.090216,414,car,7.3904,1.2568,0.6714,72.0838,-0.0729,0.0
2884,2026-07-23T16:45:29.090216,416,car,2.4593,-5.6867,0.6331,-105.9268,0.7776,0.0
2884,2026-07-23T16:45:29.090216,417,car,7.3351,-0.5206,0.4036,49.424,0.1203,0.0
2884,2026-07-23T16:45:29.090216,552,car,9.1517,1.4334,0.0419,103.593,-0.0583,0.0
2884,2026-07-23T16:45:29.090216,559,car,12.6176,-8.3544,1.2593,172.9059,-0.8329,0.0
2884,2026-07-23T16:45:29.090216,561,car,3.974,-3.2373,0.2509,69.9215,0.0539,0.0
2884,2026-07-23T16:45:29.090216,564,car,33.2604,6.4466,0.209,-176.6616,0.2242,0.0
2884,2026-07-23T16:45:29.090216,570,car,11.44,-10.1505,1.2355,-135.555,-0.1873,0.0
2884,2026-07-23T16:45:29.090216,571,car,17.648,-4.6395,2.1106,-115.4672,0.5688,0.0
2884,2026-07-23T16:45:29.090216,573,car,4.6507,2.2962,0.3385,73.956,0.2814,0.0
2884,2026-07-23T16:45:29.090216,574,car,6.6687,-1.9565,0.3482,69.0063,0.31,0.0
2884,2026-07-23T16:45:29.090216,575,car,5.6002,-0.16,0.3658,75.856,-0.1913,0.0
2884,2026-07-23T16:45:29.090216,576,car,19.1556,-1.87,2.131,-123.6675,-0.2175,0.0
2884,2026-07-23T16:45:29.090216,580,car,4.8103,-5.0622,0.6906,81.6094,-0.5656,0.0
2884,2026-07-23T16:45:29.090216,581,car,16.3138,-2.1734,2.742,-118.0693,-0.4274,0.0
2884,2026-07-23T16:45:29.090216,454,car,6.0765,-4.8712,0.0447,-109.7788,0.084,0.0
2884,2026-07-23T16:45:29.090216,582,car,4.5695,4.7092,0.9055,73.5379,0.6647,0.0
2884,2026-07-23T16:45:29.090216,586,car,2.1485,-0.4789,0.2913,93.9758,-0.0023,0.0
2884,2026-07-23T16:45:29.090216,588,car,21.7965,5.9447,4.0532,-120.711,0.0933,0.0
2884,2026-07-23T16:45:29.090216,589,car,18.7618,2.7911,3.6655,-116.0507,-0.6661,0.0
2884,2026-07-23T16:45:29.090216,592,car,3.4863,-5.1715,0.6701,97.5683,-0.3118,0.0
2884,2026-07-23T16:45:29.090216,593,car,1.8357,3.8303,0.1949,-106.4573,-0.0204,0.0
